216	5977.303013	6042.065715
217	5977.340728	6042.099095
218	5977.373749	6042.129312
219	5977.403642	6042.157605
220	5977.431632	6042.184788
221	5977.458523	6042.210987
222	5977.484441	6042.236332
223	5977.509514	6042.261676
224	5977.534586	6042.287021
225	5977.559659	6042.312365
226	5977.584731	6042.33771
227	5977.609804	6042.363054
228	5316.28125	5373.767192
229	5316.127474	5373.537852
230	5315.985537	5373.39446
231	5315.843684	5373.250941
232	5315.701704	5373.106524
233	5315.558837	5372.96044
234	5315.41432	5372.81363
235	5315.269085	5372.666648
236	5315.123681	5372.518812
237	5314.977431	5372.370591
238	5314.8308	5372.221302
239	5314.683113	5372.071628
240	5314.535044	5371.92204
241	5314.387061	5371.772921
242	5314.239542	5371.62406
243	5314.092278	5371.475668
244	5313.945478	5371.327575
245	5313.798974	5371.179654
246	5313.65264	5371.031775
247	5313.506347	5370.883853
248	5313.360013	5370.735931
249	5313.213678	5370.588052
250	5313.067386	5370.440131
251	5312.921051	5370.292209
252	5312.774717	5370.144159
253	5312.628255	5369.996024
254	5312.481709	5369.848017
255	5640.631218	5701.645427
256	5640.572828	5701.586361
257	5640.514395	5701.527338
258	5640.456005	5701.467759
259	5640.397066	5701.408094
260	5640.338041	5701.349114
261	5640.279693	5701.32082
262	5640.251703	5701.290774
263	5640.22198	5701.30693
264	5640.237962	5701.34437
265	5640.275	5701.399931
266	5640.329966	5701.470537
267	5640.399814	5701.55046
268	5640.478879	5701.636751
269	5640.564245	5701.725478
270	5640.65202	5701.815189
271	5640.740768	5701.904856
272	5640.829473	5701.994267
273	5640.917925	5702.083465
274	5641.006166	5702.172491
275	5641.094237	5702.261475
276	5641.182266	5702.350373
277	5641.270211	5702.439229
278	5641.358113	5702.528042
279	5641.445973	5702.616812
280	5641.53379	5702.705496
281	5641.621524	5702.794267
282	5641.709341	5702.883037
283	5641.797159	5702.971807
284	5641.884977	5703.06062
285	5641.972836	5703.149304
286	5642.06057	5703.237177
287	5642.147499	5703.324323
288	5642.23371	5703.410571
289	5642.319033	5703.495794
290	5642.403342	5703.579948
291	5642.486593	5703.663076
292	5642.56883	5703.745222
293	5642.650094	5703.826513
294	5642.730512	5703.907034
295	5862.560768	5925.981297
296	5862.501786	5925.921633
297	5862.442762	5925.862011
298	5862.38378	5925.802304
299	5862.324713	5925.742682
300	5862.265731	5925.683018
301	5862.206707	5925.623354
302	5862.147683	5925.563732
303	5862.088701	5925.504067
304	5862.029676	5925.444403
305	5861.970652	5925.384781
306	5861.91167	5925.325117
307	5861.852646	5925.265452
308	5861.793621	5925.205831
309	5861.734639	5925.146166
310	5861.675615	5925.086502
311	5861.616591	5925.026837
312	5861.557567	5924.968883
313	5861.500233	5924.961232
314	5861.492665	5925.070218
315	5861.600482	5925.187624
316	5861.852434	5925.217499
317	5861.746182	5925.12001
318	5861.649739	5925.022863
319	5861.553634	5924.926229
320	5861.458037	5924.830022
321	5296.305587	5353.640533
322	5296.301697	5353.642884
323	5296.304023	5353.551336
324	5296.213457	5353.509152
325	5296.171726	5353.449103
326	5296.112321	5353.371787
327	5296.035834	5353.286735
328	5295.951695	5353.198649
329	5295.864554	5353.108767
330	5295.775637	5353.018202
331	5295.686044	5352.926953
332	5295.595774	5352.835362
333	5295.505166	5352.743558
334	5295.414346	5352.650813
335	5295.322596	5352.5567
336	5295.229493	5352.46122
337	5295.135038	5352.364842
338	5295.039694	5352.26808
339	5294.94397	5352.171019
340	5294.84795	5352.074
341	5294.751972	5351.976981
342	5294.655994	5351.879919
343	5294.559974	5351.782858
344	5294.463953	5351.685839
345	5294.367976	5351.588777
346	5294.271955	5351.491759
347	5294.175977	5351.394697
348	5294.079957	5351.297678
349	5293.983979	5351.20066
350	5293.888001	5351.103598
351	5293.791981	5351.006579
352	5293.696003	5350.909518
353	5293.599983	5350.812499
354	5293.504005	5350.71548
355	5293.408027	5350.618418
356	5293.312007	5350.5214
357	4846.334429	4898.793224
358	4846.334471	4898.642097
359	5358.14224	5416.272587
360	5358.261768	5416.393411
361	5358.381297	5416.514236
362	5358.500825	5416.635061
363	5358.620353	5416.755886
364	5358.739882	5416.87671
365	5358.85941	5416.997535
366	5358.978939	5417.11836
367	5359.098467	5417.239185
368	5359.217995	5417.359967
369	5359.337482	5417.480791
370	5359.45701	5417.601616
371	5359.576538	5417.722441
372	5359.696067	5417.843009
373	5359.815342	5417.963492
374	5359.934532	5418.083847
375	5360.053595	5418.204073
376	5360.172532	5418.324171
377	5360.291341	5418.444227
378	5360.410109	5418.564196
379	5360.528791	5418.684124
380	5360.647432	5418.804008
381	5360.76603	5418.92385
382	5360.884586	5419.043692
383	5361.003142	5419.163576
384	5361.12174	5419.283589
385	5361.240465	5419.403687
386	5361.359275	5419.523828
387	5361.478127	5419.643969
388	5361.596979	5419.764152
389	5361.715873	5419.884336
390	5361.834767	5420.00452
391	5361.953661	5420.124661
392	5362.072513	5420.244844
393	5362.191407	5420.365028
394	5362.310302	5420.485212
395	5362.429196	5420.605395
396	5362.54809	5420.725536
397	5362.666942	5420.845763
398	5554.878608	5615.142942
399	5554.998433	5615.265391
400	5555.119568	5615.388481
401	5555.241337	5615.511571
402	5555.363106	5615.633635
403	5555.483861	5615.754588
404	5555.603516	5615.874772
405	5555.722411	5615.995297
406	5555.841643	5616.116037
407	5555.961087	5616.237203
408	5556.080953	5616.358626
409	5556.201074	5616.480092
410	5556.321236	5616.601857
411	5556.441695	5616.723409
412	5556.561942	5616.845259
413	5556.682485	5616.96711
414	5556.803029	5617.089259
415	5556.923868	5617.211537
416	5557.044834	5617.333858
417	5557.165842	5617.456136
418	5557.286808	5617.578627
419	5557.407985	5617.701461
420	5557.529501	5617.824722
421	5557.651439	5617.947812
422	5557.773209	5618.070688
423	5557.894766	5618.193393
424	5558.016155	5618.315927
425	5558.137375	5618.438505
426	5558.258637	5618.560911
427	5558.37973	5618.683317
428	5558.500822	5618.805894
429	5558.622084	5618.928471
430	5558.743346	5619.051005
431	5558.864566	5619.173582
432	5558.985828	5619.296288
433	5559.107217	5619.41895
434	5559.228563	5619.54157
435	5559.349867	5619.664147
436	5559.471129	5619.786681
437	5559.592349	5619.908788
438	5369.18346	5619.908788
439	5242.664939	5299.374407
440	5242.617796	5299.323975
441	5242.567904	5299.271875
442	5242.516364	5299.219947
443	5242.464992	5299.16836
444	5242.413959	5299.116517
445	5242.362672	5299.065058
446	5242.311766	5299.015523
447	5242.262762	5298.967356
448	5242.215112	5298.920983
449	5242.169237	5298.876577
450	5242.125307	5298.834136
451	5242.083322	5298.793833
452	5242.043451	5298.755154
453	5242.005187	5298.71827
454	5241.968698	5298.683052
455	5241.933858	5298.64916
456	5241.90033	5298.616592
457	5241.868111	5298.585349
458	5241.837204	5298.555175
459	5241.807354	5298.526112
460	5241.778603	5298.498033
461	5241.750824	5298.470978
462	5241.72406	5298.444736
463	5241.6981	5298.419434
464	5241.673069	5298.394817
465	5241.648715	5298.370583
466	5241.624742	5298.346948
467	5241.601361	5298.323826
468	5241.578487	5298.301388
469	5241.556289	5298.279505
470	5241.534641	5298.25805
471	5241.513416	5298.237065
472	5241.492656	5298.216336
473	5241.47215	5298.195992
474	5241.452024	5298.17599
475	5241.432237	5298.156202
476	5241.41266	5298.136712
477	5241.39338	5298.117437
478	5241.374312	5298.098033
479	5369.403364	5427.666142
480	5369.533082	5427.79872
481	5369.664238	5427.930786
482	5369.794886	5428.06268
483	5369.925365	5428.195728
484	5370.056986	5428.328606
485	5370.188438	5428.463705
486	5370.322088	5428.599403
487	5370.45633	5428.734888
488	5370.590361	5428.868364
489	5370.722404	5429.00154
490	5370.854152	5429.134503
491	5370.985688	5429.267423
492	5371.117182	5429.402779
493	5371.251086	5429.540144
494	5371.386977	5429.675586
495	5371.520966	5429.81154
496	5371.655462	5429.947452
497	5371.789915	5430.082808
498	5371.923819	5430.218506
499	5372.058061	5430.354333
500	5372.192431	5430.49033
501	5372.326969	5430.62637
502	5372.461549	5430.763008
503	5372.596722	5430.899519
504	5372.731767	5431.036413
505	5372.867193	5431.173351
506	5373.002662	5431.310246
507	5373.138088	5431.447012
508	5373.273387	5431.583651
509	5373.408559	5431.720075
510	5373.54352	5431.8565
511	5373.678481	5431.99301
512	5373.813527	5432.129563
513	5373.948615	5432.265902
514	5374.083491	5432.402242
515	5374.218367	5432.538581
516	5374.353244	5432.674877
517	5374.488078	5432.811131
518	5374.62287	5432.947428
519	5726.270218	5788.139193
520	5726.138597	5788.001914
521	5726.002791	5787.864463
522	5725.866815	5787.72791
523	5725.731727	5787.590332
524	5725.595625	5787.453907
525	5725.460664	5787.311798
526	5725.320079	5787.169603
527	5725.17941	5787.027665
528	5725.038995	5786.887351
529	5724.900186	5786.742079
530	5724.756473	5786.597491
531	5724.613437	5786.452733
532	5724.470231	5786.307803
533	5724.326856	5786.162146
534	5724.182762	5786.013626
535	5724.035836	5785.864978
536	5723.888782	5785.715774
537	5723.741179	5785.565801
538	5723.592815	5785.414717
539	5723.443352	5785.263205
540	5723.293466	5785.111266
541	5723.143157	5784.959327
542	5722.992848	5784.807559
543	5722.842708	5784.655619
544	5722.692399	5784.503509
545	5722.541921	5784.351185
546	5722.391231	5784.198819
547	5722.2405	5784.046367
548	5722.089683	5783.893829
549	5721.938782	5783.741463
550	5721.788051	5783.589737
551	5721.637953	5783.43985
552	5721.489673	5783.291202
553	5721.34262	5783.143622
554	5721.196624	5782.996085
555	5721.05067	5782.847437
556	5720.903616	5782.697976
557	5720.75576	5782.546935
558	5720.606339	5782.394996
559	5529.711556	5589.457533
560	5529.588603	5589.333289
561	5529.465692	5589.209002
562	5529.342739	5589.084715
563	5529.219786	5588.960471
564	5529.096875	5588.836099
565	5528.973837	5588.711556
566	5528.850631	5588.587013
567	5528.727424	5588.462555
568	5528.604301	5588.338098
569	5528.481179	5588.21364
570	5528.358057	5588.089225
571	5528.234977	5587.96481
572	5528.111897	5587.840396
573	5527.988817	5587.716023
574	5527.865779	5587.591609
575	5527.742699	5587.467236
576	5527.619661	5587.343078
577	5527.496835	5587.219091
578	5527.374178	5587.095231
579	5527.251647	5586.971458
580	5527.129202	5586.847727
581	5527.006798	5586.723995
582	5526.884394	5586.600307
583	5526.762033	5586.476619
584	5526.639672	5586.352973
585	5526.517353	5586.229328
586	5526.395034	5586.105768
587	5526.2728	5585.982165
588	5526.150523	5585.858605
589	5526.028289	5585.735087
590	5525.906097	5585.61157
591	5525.783904	5585.488095
592	5525.661755	5585.364664
593	5525.539647	5585.241232
594	5525.417539	5585.098567
595	5525.276405	5584.954877
596	5525.134257	5584.809947
597	5524.990882	5584.663948
598	5524.84645	5584.517309
599	5560.132531	5620.451923
600	5560.250453	5620.569542
601	5560.36681	5620.684554
602	5560.480588	5620.79931
603	5560.594113	5620.91757
604	5560.711105	5621.036258
605	5560.828519	5621.15533
606	5560.946314	5621.274531
607	5561.064235	5621.393433
608	5561.181861	5621.51118
609	5561.298345	5621.628842
610	5561.414745	5621.746632
611	5561.531272	5621.864508
612	5561.647883	5621.982298
613	5561.764409	5622.100089
614	5561.880935	5622.217879
615	5561.997462	5622.33584
616	5562.114158	5622.454015
617	5562.231065	5622.572831
618	5562.348606	5622.692502
619	5562.466993	5622.812301
620	5562.585506	5622.931843
621	5562.703766	5623.051428
622	5562.822068	5623.171142
623	5562.940498	5623.290599
624	5563.058673	5623.410056
625	5563.176848	5623.529556
626	5563.295066	5623.649013
627	5563.413242	5623.76847
628	5563.531417	5623.88797
629	5563.649635	5624.007427
630	5563.76781	5624.126884
631	5563.885985	5624.246384
632	5564.004203	5624.365841
633	5564.122379	5624.485298
634	5564.240554	5624.604798
635	5564.358772	5624.725623
636	5564.4783	5624.846362
637	5564.597744	5624.967101
638	4914.886743	4968.009308
639	4914.807931	4967.929
640	4914.728485	4967.849291
641	4914.649631	4967.76924
642	4914.570439	4967.689189
643	4914.491246	4967.609992
644	4914.4129	4967.530283
645	4914.334046	4967.450146
646	4914.254769	4967.370223
647	4914.175703	4967.290386
648	4914.096722	4967.210377
649	4914.017572	4967.130369
650	4913.938422	4967.050189
651	4913.859103	4966.97001
652	4913.779784	4966.889531
653	4913.700169	4966.809053
654	4913.620554	4966.727719
655	4913.540093	4966.646429
656	4913.459674	4966.570309
657	4913.384372	4966.491882
658	4913.306786	4966.413071
659	4913.22882	4966.334985
660	4913.151573	4966.256943
661	4913.074367	4966.179841
662	4912.998093	4966.102439
663	4912.921522	4966.024012
664	4912.843936	4965.9455
665	4912.766266	4965.867671
666	5522.15501	5582.065768
667	5522.276145	5582.188216
668	5522.39728	5582.310623
669	5522.518373	5582.433071
670	5522.639508	5582.55552
671	5522.760643	5582.677499
672	5522.881313	5582.799478
673	5523.001983	5582.921414
674	5523.122611	5583.04335
675	5523.243239	5583.165286
676	5523.363866	5583.287435
677	5523.484705	5583.409542
678	5523.605502	5583.531606
679	5523.726257	5583.653628
680	5523.846969	5583.775649
681	5523.967681	5583.897628
682	5524.088351	5584.01965
683	5524.209064	5584.142098
684	5524.330199	5584.264675
685	5524.451461	5584.387338
686	5524.572807	5584.510043
687	5524.694196	5584.632834
688	5524.815669	5584.755582
689	5524.9371	5584.878416
690	5525.058616	5585.001249
691	5525.180132	5585.124168
692	5525.301732	5585.247087
693	5525.423332	5585.370092
694	5525.545017	5585.493139
695	5525.666744	5585.616186
696	5525.788471	5585.739276
697	5525.91024	5585.862409
698	5526.032052	5585.985541
699	5526.153863	5586.108674
700	5526.275675	5586.231849
701	5526.397529	5586.354982
702	5526.51934	5586.4782
703	5526.641236	5586.601376
704	5526.76309	5586.724551
705	5526.884944	5586.847769
706	5313.752846	5371.304966
707	5313.776608	5371.330994
708	5313.802357	5371.356852
709	5313.827937	5371.382453
710	5313.853263	5371.407883
711	5313.87842	5371.433185
712	5313.903451	5371.458273
713	5313.92827	5371.48319
714	5313.952919	5371.50815
715	5313.977612	5371.533152
716	5314.002346	5371.558155
717	5314.02708	5371.582816
718	5314.051477	5371.607519
719	5314.075915	5371.632095
720	5314.100227	5371.656499
721	5314.124369	5371.68086
722	5314.148469	5371.705136
723	5314.172485	5371.729455
724	5314.196543	5371.753731
725	5314.220558	5371.77805
726	5314.244616	5371.802412
727	5314.268716	5371.827543
728	5314.293578	5371.854597
729	5314.320341	5371.884728
730	5314.35015	5371.918407
731	5314.383467	5371.955462
732	5314.420125	5371.995338
733	5314.459573	5372.036966
734	5314.500755	5372.078979
735	5314.542317	5372.120693
736	5314.583583	5372.162407
737	5314.624849	5372.203864
738	5314.665862	5372.245108
739	5314.706663	5372.286138
740	5314.747253	5372.32704
741	5314.787716	5372.3676
742	5314.82784	5372.407818
743	5314.867627	5372.447822
744	5314.907202	5372.487741
745	5314.946692	5372.52783
746	5208.74631	5265.222589
747	5446.139844	5505.226143
748	5446.361185	5505.329829
749	5446.399745	5505.406162
750	5446.439024	5505.417274
751	5446.450017	5505.426506
752	5446.45915	5505.560922
753	5446.592124	5505.523439
754	5446.555043	5505.617979
755	5446.648569	5505.738761
756	5446.768055	5505.868005
757	5446.895913	5505.996822
758	5447.023348	5506.12128
759	5759.802314	5822.096974
760	5759.732043	5821.978371
761	5759.614713	5821.863359
762	5759.500935	5821.747749
763	5759.386565	5821.632395
764	5759.272448	5821.491098
765	5757.797137	5820.268917
766	5757.799674	5820.088812
767	5757.745427	5819.994358
768	5757.651986	5819.912298
769	5757.570807	5819.837119
770	5757.496435	5819.765573
771	5757.425656	5819.696292
772	5757.357119	5819.629448
773	5757.290991	5819.584101
774	5757.246131	5819.537558
775	5586.075144	5646.480018
776	5585.999292	5646.401377
777	5585.921494	5646.324617
778	5585.845558	5646.248669
779	5585.770424	5646.173832
780	5585.69639	5646.102371
781	5585.625697	5646.036595
782	5585.560626	5645.975777
783	5585.50046	5645.918463
784	5585.443761	5645.861021
785	5585.386936	5645.803964
786	5585.330491	5645.740154
787	5585.267365	5645.673865
788	5585.201787	5645.605481
789	5585.134138	5645.534363
790	5585.063782	5645.462175
791	5584.992369	5645.384048
792	5584.91508	5645.304808
793	5584.836691	5645.226638
794	5584.759359	5645.14945
795	5584.682999	5645.071279
796	5584.605667	5644.993023
797	5584.528251	5644.91528
798	5584.451342	5644.835613
799	5584.37253	5644.755092
800	5584.292872	5644.674699
801	5584.213342	5644.594007
802	5584.133515	5644.513272
803	5584.053646	5644.43446
804	5583.97568	5644.35646
805	5583.898517	5644.277606
806	5583.820509	5644.198708
807	5583.742458	5644.117375
808	5583.661997	5644.036726
809	5583.582213	5643.956375
810	5819.453884	5882.474686
811	5819.46196	5882.481567
812	5819.468767	5882.487935
813	5819.475067	5882.493577
814	5819.480648	5882.499432
815	5819.48644	5882.505459
816	5819.492402	5882.511485
817	5819.498363	5882.517597
818	5819.50441	5882.523751
819	5819.510498	5882.52982
820	5819.516502	5882.536017
821	5819.522633	5882.542257
822	5819.528806	5882.548754
823	5819.535233	5882.555336
824	5819.541744	5882.562259
825	5819.548593	5882.569611
826	5819.555866	5882.577304
827	5819.563476	5882.585125
828	5819.571214	5882.592946
829	5819.578951	5882.600597
830	5819.586519	5882.607692
831	5819.593538	5882.613632
832	5819.599415	5882.617949
833	5819.603685	5882.620385
834	5819.606095	5882.620727
835	5819.606434	5882.618633
836	5819.604362	5882.61406
837	5819.599838	5882.606837
838	5819.592692	5882.595297
839	5819.581277	5882.580424
840	5819.566563	5882.562259
841	5819.548593	5882.54089
842	5819.527453	5882.5164
843	5819.503226	5882.488576
844	5819.475701	5882.457419
845	5819.444878	5882.423185
846	5819.411011	5882.385831
847	5819.374057	5882.346467
848	5819.335117	5882.30454
849	5819.293639	5882.260604
850	5328.748905	5386.588677
851	5328.896339	5386.739975
852	5329.046014	5386.889905
853	5329.194335	5387.036801
854	5329.339655	5387.184509
855	5329.485778	5387.333969
856	5329.633635	5387.484797
857	5329.782845	5387.635283
858	5329.931716	5387.786154
859	5330.080968	5387.93617
860	5330.229375	5388.085032
861	5330.376639	5388.233509
862	5330.523523	5388.382072
863	5330.670492	5388.53213
864	5330.818941	5388.681462
865	5330.966671	5388.832419
866	5331.116007	5388.983674
867	5331.26564	5389.133177
868	5331.413539	5389.283577
869	5331.562326	5389.434021
870	5331.711155	5389.584421
871	5331.859942	5389.734864
872	5332.008771	5389.88706
873	5332.159333	5390.039256
874	5332.309896	5390.191109
875	5332.460121	5390.342493
876	5332.60988	5390.493748
877	5332.759512	5390.644918
878	5332.90906	5390.795917
879	5333.058439	5390.9476
880	5333.208494	5391.09894
881	5333.358211	5391.249768
882	5333.507421	5391.400468
883	5333.656504	5391.551168
884	5333.805587	5391.701739
885	5333.954543	5391.8509
886	5334.102104	5391.999121
887	5334.248734	5392.145675
888	5334.393716	5392.290819
889	4951.348532	5004.960824
890	4951.362992	5004.976125
891	4951.378129	5004.991041
892	4951.392885	5005.00647
893	4951.408149	5005.022369
894	4951.423877	5005.038311
895	4951.439648	5005.054808
896	4951.455968	5005.071605
897	4951.472585	5005.088573
898	4951.48937	5005.10554
899	4951.506156	5005.122508
900	4951.522941	5005.13939
901	4951.539642	5005.156229
902	4951.556301	5005.173069
903	4951.57296	5005.189737
904	4951.589449	5005.20632
905	4951.605855	5005.222903
906	4951.62226	5005.239657
907	4951.638834	5005.256411
908	4951.655408	5005.273036
909	4951.671855	5005.289577
910	4951.688218	5005.30616
911	4951.704623	5005.322785
912	4951.72107	5005.339625
913	4951.737729	5005.35625
914	4951.754176	5005.372235
915	4951.769989	5005.388305
916	4951.785887	5005.405102
917	4951.802503	5005.421898
918	4951.81912	5005.438481
919	4951.835525	5005.454722
920	4951.851592	5005.470707
921	4951.867405	5005.486563
922	4951.883091	5005.503104
923	4951.899454	5005.519601
924	4951.915774	5005.536398
925	4951.932391	5005.553237
926	4951.949049	5005.570076
927	4951.965708	5005.586916
928	4951.982367	5005.603713
929	5676.562761	5738.123773
930	5676.659796	5738.218655
931	5676.75366	5738.319649
932	5676.85357	5738.41842
933	5676.951281	5738.514285
934	5677.046117	5738.611774
935	5677.14256	5738.707596
936	5677.237354	5738.801367
937	5677.330119	5738.894368
938	5677.422122	5738.986472
939	5677.513238	5739.076353
940	5677.602155	5739.166576
941	5677.69141	5739.255987
942	5677.779862	5739.34433
943	5677.867257	5739.432801
944	5677.954779	5739.521785
945	5678.042808	5739.61064
946	5678.13071	5739.699197
947	5678.218316	5739.787539
948	5678.305711	5739.87554
949	5678.392768	5739.963284
950	5678.479571	5740.050986
951	5678.566331	5740.138175
952	5678.652584	5740.225235
953	5678.738711	5740.312167
954	5678.82471	5740.399014
955	5678.910625	5740.486288
956	5678.996963	5740.57352
957	5679.083259	5740.660324
958	5679.169131	5740.746871
959	5679.254751	5740.832992
960	5679.339947	5740.918941
961	5679.424974	5741.004762
962	5679.509874	5741.090455
963	5679.594648	5741.175934
964	5679.67921	5741.261157
965	5679.763518	5741.346251
966	5679.847699	5741.431004
967	5679.931543	5741.515543
968	5680.015174	5741.599782
969	5403.382497	5461.822491
970	5403.322965	5461.762356
971	5403.263476	5461.702179
972	5403.203944	5461.642044
973	5403.144455	5461.581867
974	5403.084923	5461.52169
975	5403.025391	5461.461555
976	5402.965902	5461.401378
977	5402.90637	5461.341243
978	5402.846881	5461.281066
979	5402.787349	5461.220889
980	5402.727818	5461.160754
981	5402.668328	5461.100577
982	5402.608797	5461.040442
983	5402.549307	5460.980265
984	5402.489776	5460.920088
985	5402.430244	5460.859953
986	5402.370755	5460.799776
987	5402.311223	5460.739641
988	5402.251733	5460.679464
989	5402.192202	5460.619287
990	5402.13267	5460.559152
991	5402.073181	5460.498975
992	5402.013649	5460.43884
993	5401.95416	5460.378663
994	5401.894628	5460.318486
995	5401.835096	5460.258351
996	5401.775607	5460.198174
997	5401.716075	5460.138039
998	5401.656586	5460.077862
999	5401.597054	5460.017685
